uniprot,cluster,fnat,fnat_correct,fnat_total,fnonnat,fnonnat_nnative,fnonnat_model,irms,lrms,dockq,capri
P28482,173,0.395,17.0,43.0,0.761,54.0,71.0,14.08,17.524,0.199,Incorrect
P00523,083,0.0,0.0,0.0,1.0,63.0,63.0,6.399,57.52,0.024,Incorrect
Q63450,023,0.52,26.0,50.0,0.644,47.0,73.0,6.874,16.352,0.259,Acceptable
Q3KK31,092,0.75,3.0,4.0,0.973,107.0,110.0,6.067,62.642,0.275,Acceptable
P31016,U100-005,0.917,11.0,12.0,0.0,0.0,11.0,0.396,1.713,0.937,High
P28482,166,0.368,21.0,57.0,0.704,50.0,71.0,6.443,9.96,0.28,Acceptable
P22681,008,0.294,5.0,17.0,0.889,40.0,45.0,9.157,28.798,0.133,Incorrect
Q63450,159,0.0,0.0,38.0,1.0,73.0,73.0,16.263,41.324,0.016,Incorrect
Q63450,015,0.435,37.0,85.0,0.493,36.0,73.0,8.857,19.132,0.209,Incorrect
Q63450,222,0.0,0.0,30.0,1.0,73.0,73.0,12.596,42.026,0.018,Incorrect
Q3KK31,071,0.133,2.0,15.0,0.982,108.0,110.0,11.398,56.556,0.057,Incorrect
,,,,,,,,,,,Incorrect
P00523,063,0.0,0.0,32.0,1.0,63.0,63.0,15.403,47.896,0.013,Incorrect
Q58719,U10-008,0.736,53.0,72.0,0.197,13.0,66.0,3.944,22.029,0.331,Acceptable
Q63450,167,0.067,1.0,15.0,0.986,72.0,73.0,12.721,30.619,0.051,Incorrect
P28482,214,0.22,18.0,82.0,0.746,53.0,71.0,14.296,18.003,0.138,Incorrect
D2AJU0,U10-006,0.0,0.0,1.0,1.0,40.0,40.0,12.973,28.552,0.032,Incorrect
Q8NQJ3,003,0.0,0.0,11.0,0.0,0.0,0.0,14.421,37.27,0.02,Incorrect
P27577,U100-000,0.915,43.0,47.0,0.023,1.0,44.0,1.11,2.609,0.825,High
Q3KK31,080,0.25,3.0,12.0,0.973,107.0,110.0,14.03,61.193,0.093,Incorrect
P00523,100,0.0,0.0,0.0,1.0,63.0,63.0,3.947,47.082,0.053,Incorrect
P22681,001,0.241,7.0,29.0,0.844,38.0,45.0,12.246,25.103,0.12,Incorrect
D2AJU0,022,0.0,0.0,2.0,1.0,40.0,40.0,12.184,77.058,0.009,Incorrect
O76074,U10-009,0.875,7.0,8.0,0.0,0.0,7.0,0.981,6.628,0.732,Medium
Q3KK31,U10-006,0.091,3.0,33.0,0.973,107.0,110.0,15.669,32.421,0.055,Incorrect
P14633,016,0.0,0.0,4.0,1.0,13.0,13.0,10.682,23.036,0.046,Incorrect
P28482,058,0.254,18.0,71.0,0.746,53.0,71.0,11.299,26.715,0.121,Incorrect
P00523,U100-000,0.909,30.0,33.0,0.524,33.0,63.0,1.683,7.836,0.631,Medium
P27577,U10-005,0.357,15.0,42.0,0.659,29.0,44.0,6.44,11.172,0.258,Acceptable
P28482,U10-007,0.702,59.0,84.0,0.169,12.0,71.0,1.804,4.506,0.631,Medium
P28482,165,0.476,20.0,42.0,0.718,51.0,71.0,11.751,20.003,0.215,Incorrect
Q95PM0,U100-007,0.958,46.0,48.0,0.148,8.0,54.0,0.61,0.433,0.938,High
Q95PM0,U10-000,0.74,37.0,50.0,0.315,17.0,54.0,2.343,1.081,0.672,Medium
P62826,077,1.0,1.0,1.0,0.5,1.0,2.0,1.731,26.179,0.508,Medium
,,,,,,,,,,,Incorrect
Q6GQQ9,U100-005,0.943,33.0,35.0,0.154,6.0,39.0,1.007,1.348,0.869,High
Q3KK31,U10-007,0.72,54.0,75.0,0.509,56.0,110.0,2.153,5.58,0.582,Medium
P53686,057,0.2,1.0,5.0,0.976,41.0,42.0,4.969,9.982,0.235,Acceptable
P28482,257,0.34,18.0,53.0,0.746,53.0,71.0,15.347,30.893,0.14,Incorrect
O08967,U100-001,0.312,5.0,16.0,0.917,55.0,60.0,9.972,49.746,0.121,Incorrect
Q3KK31,077,0.154,2.0,13.0,0.982,108.0,110.0,11.812,38.511,0.072,Incorrect
P35520,107,0.095,6.0,63.0,0.88,44.0,50.0,23.996,50.156,0.042,Incorrect
Q6GQQ9,U10-003,0.467,7.0,15.0,0.821,32.0,39.0,6.664,20.239,0.222,Incorrect
P28482,102,0.24,24.0,100.0,0.662,47.0,71.0,11.405,15.334,0.164,Incorrect
P53686,070,0.4,10.0,25.0,0.762,32.0,42.0,3.499,5.536,0.419,Acceptable
Q63450,269,0.0,0.0,2.0,1.0,73.0,73.0,7.921,38.549,0.027,Incorrect
Q63450,U100-001,0.907,49.0,54.0,0.329,24.0,73.0,5.969,15.775,0.397,Acceptable
P28482,U10-006,0.682,58.0,85.0,0.183,13.0,71.0,1.36,3.277,0.701,Medium
P00523,151,0.0,0.0,6.0,1.0,63.0,63.0,11.747,51.957,0.014,Incorrect
P13864,U10-007,0.0,0.0,0.0,1.0,1.0,1.0,10.836,35.802,0.024,Incorrect
D2AJU0,014,0.0,0.0,0.0,1.0,40.0,40.0,16.481,32.754,0.024,Incorrect
Q96BN8,033,0.315,28.0,89.0,0.748,83.0,111.0,10.117,57.04,0.119,Incorrect
P35520,220,0.28,7.0,25.0,0.86,43.0,50.0,20.509,29.722,0.12,Incorrect
Q63450,013,0.0,0.0,12.0,1.0,73.0,73.0,12.416,37.92,0.021,Incorrect
P28482,202,0.231,15.0,65.0,0.789,56.0,71.0,15.694,12.203,0.189,Incorrect
O60741,U100-000,0.238,10.0,42.0,0.831,49.0,59.0,14.641,22.138,0.126,Incorrect
P26358,U100-000,0.143,2.0,14.0,0.933,28.0,30.0,13.286,27.098,0.082,Incorrect
P00523,017,0.0,0.0,9.0,1.0,63.0,63.0,4.13,36.75,0.056,Incorrect
P00523,049,0.0,0.0,5.0,1.0,63.0,63.0,11.655,55.34,0.013,Incorrect
P28482,172,0.38,19.0,50.0,0.732,52.0,71.0,14.027,22.841,0.171,Incorrect
Q63450,243,0.218,24.0,110.0,0.671,49.0,73.0,5.312,6.104,0.317,Acceptable
Q63450,188,0.111,3.0,27.0,0.959,70.0,73.0,14.298,43.846,0.053,Incorrect
Q04929,008,0.0,0.0,8.0,1.0,3.0,3.0,7.939,24.162,0.048,Incorrect
P53686,014,0.0,0.0,27.0,1.0,42.0,42.0,6.671,8.741,0.178,Incorrect
P53686,U10-007,0.0,0.0,1.0,1.0,42.0,42.0,2.477,26.924,0.12,Incorrect
Q63450,144,0.0,0.0,0.0,1.0,73.0,73.0,3.104,45.577,0.074,Incorrect
P32527,065,0.889,32.0,36.0,0.273,12.0,44.0,1.304,1.474,0.81,High
Q63450,061,0.206,7.0,34.0,0.904,66.0,73.0,5.725,13.328,0.186,Incorrect
Q3KK31,019,0.125,3.0,24.0,0.973,107.0,110.0,12.496,37.619,0.063,Incorrect
P32527,U10-006,0.913,42.0,46.0,0.045,2.0,44.0,0.328,0.425,0.955,High
P35520,072,0.107,6.0,56.0,0.88,44.0,50.0,17.407,29.796,0.063,Incorrect
D2AJU0,018,0.0,0.0,2.0,1.0,40.0,40.0,5.487,43.632,0.035,Incorrect
B5XAZ0,104,0.3,3.0,10.0,0.889,24.0,27.0,11.201,22.826,0.146,Incorrect
Q3KK31,034,0.069,2.0,29.0,0.982,108.0,110.0,12.665,35.802,0.045,Incorrect
B5XAZ0,103,0.167,5.0,30.0,0.815,22.0,27.0,10.292,12.257,0.171,Incorrect
P00523,021,0.0,0.0,2.0,1.0,63.0,63.0,12.521,59.56,0.011,Incorrect
P12931,126,0.0,0.0,3.0,1.0,60.0,60.0,4.911,36.256,0.046,Incorrect
O60741,000,0.286,10.0,35.0,0.831,49.0,59.0,13.35,28.479,0.127,Incorrect
,,,,,,,,,,,Incorrect
P35520,092,0.087,7.0,80.0,0.86,43.0,50.0,20.243,37.672,0.047,Incorrect
P53042,017,0.0,0.0,11.0,1.0,46.0,46.0,15.38,56.486,0.011,Incorrect
P14633,000,0.0,0.0,0.0,1.0,13.0,13.0,4.586,10.456,0.165,Incorrect
P28482,216,0.65,52.0,80.0,0.268,19.0,71.0,5.061,5.642,0.475,Acceptable
P14633,010,0.0,0.0,0.0,1.0,13.0,13.0,5.227,35.13,0.044,Incorrect
P28482,174,0.348,16.0,46.0,0.775,55.0,71.0,13.924,17.192,0.185,Incorrect
P12931,120,0.0,0.0,0.0,1.0,60.0,60.0,5.887,69.473,0.025,Incorrect
P00523,062,0.0,0.0,9.0,1.0,63.0,63.0,8.633,47.243,0.02,Incorrect
P27577,025,0.5,13.0,26.0,0.705,31.0,44.0,3.379,16.5,0.291,Acceptable
P53686,U10-004,0.429,3.0,7.0,0.929,39.0,42.0,4.661,9.491,0.322,Acceptable
P35520,058,0.184,7.0,38.0,0.86,43.0,50.0,20.451,29.531,0.089,Incorrect
P31016,011,0.0,0.0,0.0,1.0,11.0,11.0,10.326,42.208,0.02,Incorrect
P28482,293,0.237,18.0,76.0,0.746,53.0,71.0,9.148,20.001,0.139,Incorrect
P28482,119,0.548,34.0,62.0,0.521,37.0,71.0,4.72,8.604,0.378,Acceptable
Q3KK31,091,0.273,3.0,11.0,0.973,107.0,110.0,13.505,53.501,0.103,Incorrect
B5XAZ0,055,0.15,3.0,20.0,0.889,24.0,27.0,7.926,18.576,0.119,Incorrect
Q63450,069,0.36,9.0,25.0,0.877,64.0,73.0,7.166,16.648,0.203,Incorrect
P53686,026,0.111,1.0,9.0,0.976,41.0,42.0,4.843,6.689,0.272,Acceptable
P00523,074,0.0,0.0,27.0,1.0,63.0,63.0,17.187,47.993,0.013,Incorrect
P35520,227,0.318,7.0,22.0,0.86,43.0,50.0,25.246,38.982,0.122,Incorrect
B5XAZ0,U100-003,0.964,27.0,28.0,0.0,0.0,27.0,0.185,0.191,0.983,High
Q3KK31,084,0.095,2.0,21.0,0.982,108.0,110.0,12.923,36.137,0.054,Incorrect
D2AJU0,003,0.333,1.0,3.0,0.975,39.0,40.0,16.831,54.936,0.122,Incorrect
,,,,,,,,,,,Incorrect
P53686,082,0.156,5.0,32.0,0.881,37.0,42.0,7.075,7.741,0.249,Acceptable
P53042,044,0.857,24.0,28.0,0.478,22.0,46.0,2.486,5.997,0.597,Medium
Q83RJ4,U10-007,0.0,0.0,11.0,1.0,43.0,43.0,13.852,45.704,0.015,Incorrect
P32527,042,0.872,34.0,39.0,0.227,10.0,44.0,1.295,1.391,0.806,High
O76074,U10-004,0.6,6.0,10.0,0.143,1.0,7.0,3.652,11.581,0.365,Acceptable
Q63450,045,0.442,23.0,52.0,0.685,50.0,73.0,4.153,4.609,0.444,Acceptable
Q83RJ4,U100-005,0.703,26.0,37.0,0.395,17.0,43.0,5.532,10.509,0.389,Acceptable
Q04929,032,0.143,2.0,14.0,0.333,1.0,3.0,7.26,19.548,0.114,Incorrect
P12931,118,0.0,0.0,1.0,1.0,60.0,60.0,8.236,41.616,0.024,Incorrect
Q63450,059,0.0,0.0,1.0,1.0,73.0,73.0,4.998,45.374,0.039,Incorrect
Q3KK31,105,0.083,2.0,24.0,0.982,108.0,110.0,15.24,34.3,0.05,Incorrect
Q95PM0,010,0.0,0.0,2.0,1.0,54.0,54.0,7.775,43.028,0.024,Incorrect
P28482,035,0.25,20.0,80.0,0.718,51.0,71.0,7.454,11.241,0.218,Incorrect
P35520,182,0.769,10.0,13.0,0.8,40.0,50.0,11.369,34.59,0.281,Acceptable
P35520,175,0.333,6.0,18.0,0.88,44.0,50.0,18.415,47.422,0.124,Incorrect
P28482,U100-000,0.694,59.0,85.0,0.169,12.0,71.0,2.222,5.618,0.568,Medium
P62826,U100-003,1.0,2.0,2.0,0.0,0.0,2.0,0.416,24.312,0.679,Medium
P27577,U100-005,0.711,32.0,45.0,0.273,12.0,44.0,1.859,2.768,0.67,Medium
P53686,016,0.0,0.0,4.0,1.0,42.0,42.0,4.335,20.646,0.084,Incorrect
P53686,060,0.0,0.0,3.0,1.0,42.0,42.0,5.559,14.112,0.111,Incorrect
P32527,019,0.892,33.0,37.0,0.25,11.0,44.0,1.176,1.052,0.832,High
,,,,,,,,,,,Incorrect
P28482,123,0.269,14.0,52.0,0.803,57.0,71.0,13.105,13.45,0.189,Incorrect
P27577,U10-002,0.364,12.0,33.0,0.727,32.0,44.0,9.544,16.868,0.197,Incorrect
P14633,007,0.0,0.0,6.0,1.0,13.0,13.0,14.438,50.607,0.013,Incorrect
P12931,134,0.0,0.0,20.0,1.0,60.0,60.0,14.669,42.999,0.016,Incorrect
P53686,048,0.167,1.0,6.0,0.976,41.0,42.0,2.265,20.717,0.205,Incorrect
P53042,009,0.0,0.0,0.0,1.0,46.0,46.0,6.956,27.737,0.043,Incorrect
Q63450,198,0.0,0.0,24.0,1.0,73.0,73.0,11.353,28.874,0.032,Incorrect
P32527,029,0.946,35.0,37.0,0.205,9.0,44.0,1.237,1.273,0.84,High
O76074,U100-002,0.714,5.0,7.0,0.286,2.0,7.0,2.863,8.955,0.468,Acceptable
P62826,010,1.0,1.0,1.0,0.5,1.0,2.0,1.617,34.174,0.507,Medium
Q58719,012,0.594,41.0,69.0,0.379,25.0,66.0,11.162,23.946,0.241,Acceptable
Q8NQJ3,073,0.0,0.0,6.0,0.0,0.0,0.0,4.589,14.421,0.118,Incorrect
Q83RJ4,U10-002,0.0,0.0,0.0,1.0,43.0,43.0,16.265,53.344,0.011,Incorrect
P00523,011,0.0,0.0,6.0,1.0,63.0,63.0,3.777,60.848,0.052,Incorrect
P35520,123,0.159,7.0,44.0,0.86,43.0,50.0,23.035,27.734,0.083,Incorrect
P00579,001,0.0,0.0,0.0,0.0,0.0,0.0,7.56,51.66,0.021,Incorrect
Q6GQQ9,U10-008,0.391,9.0,23.0,0.769,30.0,39.0,11.135,21.378,0.182,Incorrect
P27577,011,0.387,12.0,31.0,0.727,32.0,44.0,3.481,12.896,0.282,Acceptable
Q63450,114,0.0,0.0,49.0,1.0,73.0,73.0,16.208,38.73,0.018,Incorrect
P62826,000,1.0,2.0,2.0,0.0,0.0,2.0,0.345,16.861,0.717,Medium
P28482,235,0.682,60.0,88.0,0.155,11.0,71.0,2.039,4.134,0.614,Medium
D2AJU0,U10-001,0.0,0.0,5.0,1.0,40.0,40.0,15.691,28.244,0.031,Incorrect
Q96BN8,U10-001,0.75,93.0,124.0,0.162,18.0,111.0,3.255,23.175,0.348,Acceptable
P28482,281,0.75,60.0,80.0,0.155,11.0,71.0,1.135,2.029,0.777,Medium
Q6GQQ9,010,0.304,7.0,23.0,0.821,32.0,39.0,9.609,21.089,0.156,Incorrect
P12931,169,0.0,0.0,6.0,1.0,60.0,60.0,13.464,51.308,0.013,Incorrect
Q8NQJ3,050,0.0,0.0,12.0,0.0,0.0,0.0,9.998,36.163,0.025,Incorrect
P62826,084,0.0,0.0,4.0,1.0,2.0,2.0,18.761,55.363,0.01,Incorrect
P31016,024,0.0,0.0,0.0,1.0,11.0,11.0,11.955,52.094,0.014,Incorrect
P31016,057,0.0,0.0,1.0,1.0,11.0,11.0,10.73,35.17,0.025,Incorrect
Q63450,264,0.0,0.0,25.0,1.0,73.0,73.0,13.74,40.165,0.018,Incorrect
Q8NQJ3,062,0.0,0.0,6.0,0.0,0.0,0.0,12.473,39.608,0.019,Incorrect
P35520,U10-006,0.694,34.0,49.0,0.32,16.0,50.0,15.797,40.558,0.248,Acceptable
P00523,088,0.0,0.0,2.0,1.0,63.0,63.0,12.066,56.589,0.012,Incorrect
B5XAZ0,007,0.964,27.0,28.0,0.0,0.0,27.0,0.27,0.575,0.976,High
Q63450,U100-008,0.64,48.0,75.0,0.342,25.0,73.0,9.164,19.252,0.276,Acceptable
P14633,039,0.0,0.0,4.0,1.0,13.0,13.0,17.765,41.518,0.016,Incorrect
P31016,020,0.0,0.0,0.0,1.0,11.0,11.0,13.975,64.989,0.009,Incorrect
Q63450,211,0.474,18.0,38.0,0.753,55.0,73.0,4.221,17.165,0.261,Acceptable
Q02750,044,0.886,70.0,79.0,0.167,14.0,84.0,6.519,5.046,0.559,Medium
P13864,U100-007,0.0,0.0,1.0,1.0,1.0,1.0,5.236,19.007,0.081,Incorrect
Q02750,U100-004,0.921,70.0,76.0,0.167,14.0,84.0,2.189,1.879,0.731,Medium
Q04929,015,0.0,0.0,4.0,1.0,3.0,3.0,6.487,23.753,0.055,Incorrect
P00523,124,0.0,0.0,21.0,1.0,63.0,63.0,15.234,25.536,0.036,Incorrect
P53686,U100-005,0.0,0.0,1.0,1.0,42.0,42.0,3.211,13.125,0.158,Incorrect
B5XAZ0,029,0.895,17.0,19.0,0.37,10.0,27.0,2.233,8.605,0.567,Medium
P28482,134,0.487,39.0,80.0,0.451,32.0,71.0,2.644,5.515,0.478,Acceptable
Q8RT31,U10-003,0.648,35.0,54.0,0.47,31.0,66.0,1.913,3.648,0.624,Medium
P28482,203,0.348,24.0,69.0,0.662,47.0,71.0,9.934,20.233,0.173,Incorrect
O76074,001,0.2,2.0,10.0,0.714,5.0,7.0,23.823,33.585,0.088,Incorrect
P28482,254,0.333,15.0,45.0,0.789,56.0,71.0,13.963,26.43,0.146,Incorrect
P31016,U100-000,0.846,11.0,13.0,0.0,0.0,11.0,0.435,1.879,0.907,High
,,,,,,,,,,,Incorrect
Q83RJ4,U10-003,0.7,21.0,30.0,0.512,22.0,43.0,5.418,9.014,0.414,Acceptable
Q8NQJ3,001,0.0,0.0,26.0,0.0,0.0,0.0,9.971,27.435,0.037,Incorrect
Q63450,223,0.0,0.0,23.0,1.0,73.0,73.0,15.626,26.499,0.034,Incorrect
P28482,270,0.581,43.0,74.0,0.394,28.0,71.0,3.089,6.125,0.477,Acceptable
Q02750,043,0.91,71.0,78.0,0.155,13.0,84.0,9.424,4.616,0.569,Medium
P12931,081,0.0,0.0,75.0,1.0,60.0,60.0,16.427,39.919,0.017,Incorrect
P31016,046,0.0,0.0,2.0,1.0,11.0,11.0,9.068,36.628,0.026,Incorrect
P28482,295,0.375,21.0,56.0,0.704,50.0,71.0,12.753,11.11,0.253,Acceptable
P13864,U100-006,0.0,0.0,0.0,1.0,1.0,1.0,2.818,8.066,0.249,Acceptable
P00523,149,0.0,0.0,8.0,1.0,63.0,63.0,13.033,57.796,0.011,Incorrect
P28482,117,0.417,30.0,72.0,0.577,41.0,71.0,7.914,17.522,0.214,Incorrect
P12931,110,0.0,0.0,0.0,1.0,60.0,60.0,6.558,55.268,0.024,Incorrect
P35520,053,0.524,33.0,63.0,0.34,17.0,50.0,15.975,44.338,0.189,Incorrect
Q3KK31,046,0.118,2.0,17.0,0.982,108.0,110.0,12.139,63.044,0.05,Incorrect
P28482,124,0.277,18.0,65.0,0.746,53.0,71.0,14.687,28.556,0.123,Incorrect
P00579,005,0.0,0.0,0.0,0.0,0.0,0.0,12.734,52.336,0.013,Incorrect
P14633,U100-007,0.667,10.0,15.0,0.231,3.0,13.0,0.981,4.826,0.708,Medium
P00523,009,0.0,0.0,13.0,1.0,63.0,63.0,12.272,48.684,0.015,Incorrect
P26358,U100-001,0.25,3.0,12.0,0.9,27.0,30.0,7.608,26.802,0.126,Incorrect
P35520,126,0.131,8.0,61.0,0.84,42.0,50.0,19.243,41.699,0.059,Incorrect
P35520,165,0.086,7.0,81.0,0.86,43.0,50.0,22.34,50.763,0.039,Incorrect
P00523,032,0.0,0.0,8.0,1.0,63.0,63.0,6.268,61.976,0.024,Incorrect
P28482,296,0.327,16.0,49.0,0.775,55.0,71.0,16.112,28.327,0.139,Incorrect
Q3KK31,075,0.15,3.0,20.0,0.973,107.0,110.0,12.368,38.634,0.07,Incorrect
Q95PM0,U10-004,0.778,35.0,45.0,0.352,19.0,54.0,1.886,1.112,0.716,Medium
P53042,022,0.0,0.0,1.0,1.0,46.0,46.0,7.186,32.072,0.036,Incorrect
P12931,127,0.0,0.0,1.0,1.0,60.0,60.0,6.848,59.434,0.022,Incorrect
P00523,044,0.4,2.0,5.0,0.968,61.0,63.0,4.792,8.706,0.326,Acceptable
Q95PM0,U100-003,0.891,49.0,55.0,0.093,5.0,54.0,0.368,0.488,0.944,High
Q63450,247,0.0,0.0,31.0,1.0,73.0,73.0,15.892,36.617,0.02,Incorrect
P35520,098,0.086,7.0,81.0,0.86,43.0,50.0,24.457,52.243,0.039,Incorrect
O08967,U100-000,0.375,6.0,16.0,0.9,54.0,60.0,10.159,51.223,0.141,Incorrect
Q02750,026,0.873,69.0,79.0,0.179,15.0,84.0,7.227,5.886,0.53,Medium
Q8NQJ3,031,0.0,0.0,0.0,0.0,0.0,0.0,2.045,11.251,0.238,Acceptable
P35520,234,0.6,12.0,20.0,0.76,38.0,50.0,12.484,26.509,0.236,Acceptable
P35520,018,0.851,40.0,47.0,0.2,10.0,50.0,6.483,47.534,0.311,Acceptable
P28482,224,0.268,19.0,71.0,0.732,52.0,71.0,15.854,34.022,0.112,Incorrect
P26358,U100-005,0.143,1.0,7.0,0.967,29.0,30.0,5.689,19.097,0.124,Incorrect
P31016,U10-008,0.909,10.0,11.0,0.091,1.0,11.0,0.415,3.745,0.892,High
P28482,083,0.31,13.0,42.0,0.817,58.0,71.0,13.758,34.841,0.126,Incorrect
P35520,063,0.176,6.0,34.0,0.88,44.0,50.0,22.451,27.493,0.089,Incorrect
P35520,006,0.368,7.0,19.0,0.86,43.0,50.0,15.744,33.498,0.146,Incorrect
P35520,221,0.158,6.0,38.0,0.88,44.0,50.0,23.76,49.654,0.063,Incorrect
P35520,167,0.033,3.0,90.0,0.94,47.0,50.0,23.971,47.252,0.023,Incorrect
P28482,279,0.382,26.0,68.0,0.634,45.0,71.0,10.287,25.169,0.169,Incorrect
P35520,024,0.912,31.0,34.0,0.38,19.0,50.0,13.54,31.359,0.331,Acceptable
P35520,U10-001,0.292,7.0,24.0,0.86,43.0,50.0,14.968,50.459,0.11,Incorrect
P28482,051,0.451,37.0,82.0,0.479,34.0,71.0,9.188,23.484,0.198,Incorrect
B5XAZ0,011,0.931,27.0,29.0,0.0,0.0,27.0,0.267,0.315,0.966,High
Q6GQQ9,022,0.294,5.0,17.0,0.872,34.0,39.0,8.266,29.755,0.134,Incorrect
B5XAZ0,095,0.273,3.0,11.0,0.889,24.0,27.0,9.036,16.97,0.167,Incorrect
P28482,109,0.255,13.0,51.0,0.817,58.0,71.0,9.955,15.65,0.168,Incorrect
P62826,U10-007,0.0,0.0,72.0,1.0,2.0,2.0,28.857,71.229,0.006,Incorrect
D2AJU0,U100-005,0.0,0.0,13.0,1.0,40.0,40.0,9.208,40.437,0.023,Incorrect
P07038,U100-009,0.222,2.0,9.0,0.5,2.0,4.0,2.29,4.695,0.43,Acceptable
,,,,,,,,,,,Incorrect
Q96BN8,U10-005,0.765,91.0,119.0,0.18,20.0,111.0,3.439,23.256,0.347,Acceptable
P00523,043,0.0,0.0,0.0,1.0,63.0,63.0,8.289,38.657,0.026,Incorrect
P35520,066,0.046,3.0,65.0,0.94,47.0,50.0,16.386,38.522,0.034,Incorrect
P35520,152,0.207,6.0,29.0,0.88,44.0,50.0,15.533,26.857,0.102,Incorrect
P62826,090,1.0,1.0,1.0,0.5,1.0,2.0,1.359,24.674,0.552,Medium
P12931,087,0.0,0.0,0.0,1.0,60.0,60.0,7.295,47.016,0.024,Incorrect
P28482,091,0.181,13.0,72.0,0.817,58.0,71.0,12.289,28.676,0.092,Incorrect
P12931,001,0.0,0.0,3.0,1.0,60.0,60.0,4.634,57.312,0.039,Incorrect
P00523,094,0.333,1.0,3.0,0.984,62.0,63.0,2.741,54.973,0.196,Incorrect
Q02750,U10-009,0.921,70.0,76.0,0.167,14.0,84.0,2.088,1.579,0.743,Medium
P35520,051,0.534,31.0,58.0,0.38,19.0,50.0,18.299,49.695,0.19,Incorrect
P14633,042,0.0,0.0,9.0,1.0,13.0,13.0,18.048,42.625,0.015,Incorrect
P12931,137,0.0,0.0,0.0,1.0,60.0,60.0,10.892,47.383,0.017,Incorrect
P12931,013,0.0,0.0,11.0,1.0,60.0,60.0,7.463,20.771,0.061,Incorrect
,,,,,,,,,,,Incorrect
P32527,005,0.973,36.0,37.0,0.182,8.0,44.0,1.462,1.057,0.823,High
Q96BN8,025,0.193,26.0,135.0,0.766,85.0,111.0,10.903,43.955,0.082,Incorrect
P22681,003,0.385,5.0,13.0,0.889,40.0,45.0,8.349,24.093,0.176,Incorrect
Q8NQJ3,041,0.0,0.0,12.0,0.0,0.0,0.0,7.418,15.544,0.09,Incorrect
B5XAZ0,045,0.25,3.0,12.0,0.889,24.0,27.0,11.526,11.262,0.21,Incorrect
P35520,055,0.421,32.0,76.0,0.36,18.0,50.0,16.128,46.233,0.154,Incorrect
Q63450,053,0.0,0.0,21.0,1.0,73.0,73.0,15.513,39.688,0.018,Incorrect
Q63450,011,0.364,16.0,44.0,0.781,57.0,73.0,4.855,16.308,0.221,Incorrect
P53042,056,0.0,0.0,2.0,1.0,46.0,46.0,10.198,35.524,0.025,Incorrect
Q04929,036,0.0,0.0,7.0,1.0,3.0,3.0,3.372,13.117,0.154,Incorrect
P00523,111,0.0,0.0,2.0,1.0,63.0,63.0,11.702,62.624,0.011,Incorrect
P35520,001,0.188,6.0,32.0,0.88,44.0,50.0,24.913,58.913,0.071,Incorrect
P29350,U100-000,1.0,18.0,18.0,0.1,2.0,20.0,1.57,1.632,0.814,High
Q63450,U100-007,0.658,48.0,73.0,0.342,25.0,73.0,9.015,19.129,0.283,Acceptable
Q02750,041,0.493,36.0,73.0,0.571,48.0,84.0,12.049,17.866,0.231,Acceptable
P12931,022,0.0,0.0,1.0,1.0,60.0,60.0,7.888,58.342,0.019,Incorrect
P31016,036,0.0,0.0,155.0,1.0,11.0,11.0,21.281,36.454,0.019,Incorrect
P53686,019,0.111,1.0,9.0,0.976,41.0,42.0,6.719,12.075,0.163,Incorrect
Q6GQQ9,U10-009,0.7,7.0,10.0,0.821,32.0,39.0,6.267,24.672,0.287,Acceptable
Q8RT31,U10-007,0.0,0.0,2.0,1.0,66.0,66.0,15.196,30.446,0.027,Incorrect
P22681,000,0.132,7.0,53.0,0.844,38.0,45.0,8.63,17.848,0.115,Incorrect
D2AJU0,005,0.0,0.0,11.0,1.0,40.0,40.0,17.005,27.515,0.032,Incorrect
P31016,031,0.0,0.0,0.0,1.0,11.0,11.0,16.234,52.016,0.011,Incorrect
P28482,178,0.612,52.0,85.0,0.268,19.0,71.0,1.43,2.544,0.684,Medium
P35520,061,0.092,6.0,65.0,0.88,44.0,50.0,16.16,39.129,0.049,Incorrect
P32527,009,0.913,42.0,46.0,0.045,2.0,44.0,0.284,0.451,0.959,High
P28482,U100-005,0.69,60.0,87.0,0.155,11.0,71.0,1.927,4.942,0.605,Medium
P28482,226,0.658,52.0,79.0,0.268,19.0,71.0,1.788,3.202,0.649,Medium
Q04929,U100-000,0.167,2.0,12.0,0.333,1.0,3.0,3.412,9.447,0.259,Acceptable
B5XAZ0,082,0.3,3.0,10.0,0.889,24.0,27.0,7.055,21.866,0.158,Incorrect
Q02750,036,0.154,8.0,52.0,0.905,76.0,84.0,14.798,24.968,0.089,Incorrect
P29350,038,0.0,0.0,2.0,1.0,20.0,20.0,14.736,74.366,0.008,Incorrect
B5XAZ0,069,0.708,17.0,24.0,0.37,10.0,27.0,4.489,6.07,0.49,Medium
Q83RJ4,005,0.0,0.0,10.0,1.0,43.0,43.0,18.683,38.676,0.017,Incorrect
P00523,112,0.333,1.0,3.0,0.984,62.0,63.0,2.067,48.155,0.236,Acceptable
P00523,U10-001,0.1,1.0,10.0,0.984,62.0,63.0,12.259,49.223,0.048,Incorrect
P00523,134,0.0,0.0,36.0,1.0,63.0,63.0,10.181,46.599,0.018,Incorrect
Q3KK31,117,0.077,2.0,26.0,0.982,108.0,110.0,12.564,38.465,0.046,Incorrect
P53686,055,0.091,1.0,11.0,0.976,41.0,42.0,7.348,20.296,0.093,Incorrect
