	uniprot	pdb	region_1	region_2	af_filename	chain	cluster	cf_filename
6948	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	U10-003	G0WVH3_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
6949	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	071	G0WVH3_071_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
6950	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	181	G0WVH3_181_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
6951	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	197	G0WVH3_197_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
6952	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	103	G0WVH3_103_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
6953	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	132	G0WVH3_132_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
6954	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	025	G0WVH3_025_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
6955	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	147	G0WVH3_147_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
6956	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	U100-001	G0WVH3_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
6957	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	097	G0WVH3_097_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
6958	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	049	G0WVH3_049_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
6959	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	171	G0WVH3_171_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
6960	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	047	G0WVH3_047_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
6961	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	189	G0WVH3_189_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
6962	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	088	G0WVH3_088_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
6963	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	195	G0WVH3_195_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
6964	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	U100-005	G0WVH3_U100-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
6965	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	109	G0WVH3_109_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
6966	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	000	G0WVH3_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
6967	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	036	G0WVH3_036_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
6968	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	052	G0WVH3_052_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
6969	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	120	G0WVH3_120_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
6970	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	183	G0WVH3_183_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
6971	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	173	G0WVH3_173_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
6972	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	078	G0WVH3_078_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
6973	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	150	G0WVH3_150_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
6974	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	032	G0WVH3_032_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
6975	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	038	G0WVH3_038_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
6976	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	135	G0WVH3_135_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
6977	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	166	G0WVH3_166_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
6978	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	044	G0WVH3_044_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
6979	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	133	G0WVH3_133_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
6980	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	163	G0WVH3_163_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
6981	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	024	G0WVH3_024_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
6982	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	058	G0WVH3_058_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
6983	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	192	G0WVH3_192_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
6984	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	U10-005	G0WVH3_U10-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
6985	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	159	G0WVH3_159_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
6986	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	107	G0WVH3_107_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
6987	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	102	G0WVH3_102_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
6988	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	104	G0WVH3_104_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
6989	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	066	G0WVH3_066_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
6990	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	094	G0WVH3_094_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
6991	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	018	G0WVH3_018_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
6992	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	067	G0WVH3_067_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
6993	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	127	G0WVH3_127_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
6994	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	152	G0WVH3_152_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
6995	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	002	G0WVH3_002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
6996	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	059	G0WVH3_059_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
6997	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	164	G0WVH3_164_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
6998	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	003	G0WVH3_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
6999	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	187	G0WVH3_187_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
7000	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	028	G0WVH3_028_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
7001	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	121	G0WVH3_121_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
7002	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	098	G0WVH3_098_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
7003	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	050	G0WVH3_050_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
7004	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	185	G0WVH3_185_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
7005	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	072	G0WVH3_072_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7006	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	073	G0WVH3_073_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
7007	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	140	G0WVH3_140_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7008	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	040	G0WVH3_040_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7009	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	087	G0WVH3_087_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
7010	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	U100-003	G0WVH3_U100-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7011	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	184	G0WVH3_184_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
7012	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	190	G0WVH3_190_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
7013	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	179	G0WVH3_179_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
7014	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	064	G0WVH3_064_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
7015	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	101	G0WVH3_101_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7016	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	027	G0WVH3_027_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
7017	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	096	G0WVH3_096_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
7018	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	U10-007	G0WVH3_U10-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7019	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	017	G0WVH3_017_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7020	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	U100-009	G0WVH3_U100-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7021	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	037	G0WVH3_037_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7022	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	128	G0WVH3_128_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7023	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	077	G0WVH3_077_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7024	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	074	G0WVH3_074_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
7025	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	130	G0WVH3_130_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
7026	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	134	G0WVH3_134_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7027	G0WVH3	4d4i	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	110	G0WVH3_110_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7028	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	015	G0WVH3_015_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
7029	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	004	G0WVH3_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7030	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	125	G0WVH3_125_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7031	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	188	G0WVH3_188_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7032	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	013	G0WVH3_013_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
7033	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	161	G0WVH3_161_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7034	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	051	G0WVH3_051_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
7035	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	085	G0WVH3_085_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
7036	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	079	G0WVH3_079_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
7037	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	172	G0WVH3_172_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
7038	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	157	G0WVH3_157_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7039	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	055	G0WVH3_055_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
7040	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	046	G0WVH3_046_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7041	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	083	G0WVH3_083_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7042	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	010	G0WVH3_010_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7043	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	165	G0WVH3_165_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
7044	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	020	G0WVH3_020_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7045	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	043	G0WVH3_043_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
7046	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	162	G0WVH3_162_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
7047	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	075	G0WVH3_075_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7048	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	008	G0WVH3_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
7049	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	124	G0WVH3_124_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
7050	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	200	G0WVH3_200_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
7051	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	199	G0WVH3_199_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
7052	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	143	G0WVH3_143_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
7053	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	061	G0WVH3_061_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7054	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	105	G0WVH3_105_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
7055	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	141	G0WVH3_141_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
7056	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	U100-008	G0WVH3_U100-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7057	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	193	G0WVH3_193_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7058	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	194	G0WVH3_194_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7059	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	118	G0WVH3_118_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
7060	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	082	G0WVH3_082_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
7061	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	062	G0WVH3_062_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
7062	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	039	G0WVH3_039_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
7063	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	158	G0WVH3_158_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7064	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	091	G0WVH3_091_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7065	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	114	G0WVH3_114_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7066	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	033	G0WVH3_033_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7067	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	119	G0WVH3_119_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7068	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	U100-000	G0WVH3_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
7069	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	069	G0WVH3_069_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
7070	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	138	G0WVH3_138_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
7071	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	177	G0WVH3_177_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
7072	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	137	G0WVH3_137_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7073	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	090	G0WVH3_090_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7074	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	108	G0WVH3_108_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7075	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	144	G0WVH3_144_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
7076	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	112	G0WVH3_112_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
7077	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	076	G0WVH3_076_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7078	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	035	G0WVH3_035_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7079	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	116	G0WVH3_116_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7080	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	006	G0WVH3_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
7081	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	168	G0WVH3_168_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7082	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	126	G0WVH3_126_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
7083	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	117	G0WVH3_117_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
7084	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	U100-002	G0WVH3_U100-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7085	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	023	G0WVH3_023_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7086	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	065	G0WVH3_065_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
7087	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	U100-007	G0WVH3_U100-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7088	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	U10-002	G0WVH3_U10-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
7089	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	U100-004	G0WVH3_U100-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7090	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	U10-009	G0WVH3_U10-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
7091	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	151	G0WVH3_151_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
7092	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	175	G0WVH3_175_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
7093	G0WVH3	4d56	10-368	425-500	AF-G0WVH3-F1-model_v4.cif	A	034	G0WVH3_034_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
